vendor,avg_lead_time,lead_time_std,lead_time_variance_score,late_delivery_rate,composite_risk_score,risk_band
7725,4.9,0.8755950357709131,0.2527625147287521,0.6,0.46110500548363964,Medium
7726,3.142857142857143,1.9518001458970664,0.5634361696563611,1.0,0.825374467132476,Critical
7727,2.2,2.04939015319192,0.5916079781391792,0.4,0.4766431908340665,Medium
7728,4.384615384615385,1.5566235649883124,0.44935851700673995,0.46153846153846156,0.4566664833218377,Medium
7729,5.9411764705882355,0.24253562503633294,0.07001400418118918,1.0,0.6280056011169859,High
7730,2.7857142857142856,0.892582375303981,0.2576663372534526,0.0,0.10306653481021562,Low
7731,0.75,1.0350983390135313,0.2988071522473402,0.625,0.4945228604615158,Medium
7732,4.647058823529412,1.3666188418222285,0.39450887798895423,0.4117647058823529,0.4048623743668805,Medium
7733,4.315789473684211,1.6347827439397078,0.47192112850384077,0.47368421052631576,0.47297897729896166,Medium
7734,3.272727272727273,1.2720777563426766,0.36721721742128327,0.6363636363636364,0.5287050683190396,High
7735,4.888888888888889,0.9633818428657449,0.278104383075186,0.8333333333333334,0.6112417526894128,High
7736,3.2857142857142856,2.2886885410853175,0.6606874724526859,0.7142857142857143,0.6928464169396594,High
7737,2.888888888888889,1.964971020425266,0.5672382736324229,0.6666666666666666,0.6268953088984615,High
7738,3.6363636363636362,1.328997278489977,0.3836484681334844,1.0,0.7534593865869363,Critical
7739,3.5217391304347827,2.04204810773603,0.5894885121796108,0.6521739130434783,0.6270997521432429,High
7740,4.5,1.0,0.2886751345114796,0.75,0.5654700533044166,High
7741,4.0,1.7795130420052185,0.5137011667657886,0.6153846153846154,0.5747112354287354,High
7742,4.0,2.138089935299395,0.6172133996701935,0.5,0.5468853593843409,High
7743,3.5,1.051314966075694,0.30348848924583255,0.4,0.36139539537866794,Medium
7744,3.72,0.979795897113271,0.28284271239296926,0.36,0.3291370846660561,Medium
7745,4.5,1.0,0.2886751345114796,0.25,0.2654700535697756,Medium
7746,5.285714285714286,0.48795003647426677,0.1408590424140903,1.0,0.6563436163850805,High
7747,4.846153846153846,1.6756169931378435,0.4837089608837879,1.0,0.7934835836516552,Critical
7748,3.7142857142857144,0.9944903161976936,0.287084625798733,0.35714285714285715,0.32911956431409134,Medium
7749,3.9285714285714284,1.2744954391203698,0.36791514232233996,0.5,0.4471660565334042,Medium
7750,5.555555555555555,0.5270462766947299,0.15214515481862564,1.0,0.6608580613429015,High
7751,3.5,2.250925735484551,0.6497862894663539,0.6875,0.6724145151917708,High
7752,4.0,1.7056057308448835,0.49236596377519715,0.5833333333333334,0.5469463850262885,High
7753,2.1538461538461537,2.154303980645638,0.6218939913914955,0.8461538461538461,0.7564499035798032,Critical
7754,4.5,1.3142574813455419,0.3793934552101426,0.4166666666666667,0.40175738172869063,Medium
7755,4.285714285714286,1.2535663410560174,0.36187343212340906,0.7142857142857143,0.5733208009136728,High
7756,4.0,0.0,0.0,0.0,0.0,Low
7757,3.875,1.9849980834510517,0.5730195887452615,0.625,0.6042078349636647,High
7758,3.88,1.786990020490695,0.515859584535823,0.36,0.42234383344075344,Medium
7759,5.0,0.0,0.0,1.0,0.599999999469282,High
7760,6.0,0.0,0.0,1.0,0.599999999469282,High
7761,2.769230769230769,0.8320502943378436,0.24019223063829317,0.3076923076923077,0.2806922766224212,Medium
7762,2.75,1.7347216662217773,0.5007710103365495,0.4642857142857143,0.47887983228246483,Medium
7763,4.0,2.1081851067789197,0.6085806192745026,0.8,0.7234322470699034,High
7764,3.2857142857142856,0.8254203058555573,0.23827831782135958,0.2857142857142857,0.2667398983211758,Medium
7765,2.888888888888889,0.927960727138337,0.2678791877280298,0.7777777777777778,0.573818341250319,High
7766,3.5,1.5811388300841898,0.4564354644558769,0.9,0.7225741851432123,High
7767,3.8333333333333335,0.4082482904638631,0.11785113016373724,0.0,0.047140452023797755,Low
7768,3.066666666666667,1.3870146083619754,0.4003966286382804,0.4666666666666667,0.4401586510659786,Medium
7769,3.8333333333333335,1.8006732747570398,0.5198095998017148,0.6666666666666666,0.607923839382959,High
7770,4.5,1.0,0.2886751345114796,1.0,0.7154700531717371,High
7771,3.52,1.3880441875771339,0.4006938425567065,0.84,0.6642775364351091,High
7772,4.4,2.065591117977289,0.5962847938278113,0.9,0.7785139168425056,Critical
7773,2.0,0.0,0.0,0.0,0.0,Low
7774,2.263157894736842,0.452413928358864,0.13060065162386195,0.6842105263157895,0.46276657602968757,Medium
7775,2.6666666666666665,0.9701425001453319,0.2800560167247568,0.2777777777777778,0.27868907311006047,Medium
7776,4.2727272727272725,1.8488325554743508,0.5337119866407607,1.0,0.8134847939367525,Critical
7777,4.304347826086956,1.3959285801180925,0.402969870634009,0.9130434782608695,0.7090140345829811,High
7778,5.25,1.5,0.43301270176721934,0.75,0.6232050801556441,High
7779,3.5714285714285716,1.3972762620115438,0.4033589128858798,0.7142857142857143,0.589914993203983,High
7780,2.7777777777777777,1.1659661762602749,0.33658544276777036,0.3888888888888889,0.3679675101149632,Medium
7781,4.0,1.224744871391589,0.35355339049121165,0.5555555555555556,0.4747546891098832,Medium
7782,5.384615384615385,1.1208970766356097,0.3235751143713088,0.9230769230769231,0.6832761989902991,High
7783,3.0555555555555554,1.161754364146905,0.3353695973394062,0.3333333333333333,0.3341478386401987,Medium
7784,4.111111111111111,1.7785945835997752,0.5134360306620541,0.6666666666666666,0.6053744117293499,High
7785,3.3846153846153846,1.7097008285302207,0.4935481166503495,0.38461538461538464,0.42818847705062507,Medium
7786,1.9,0.7378647873726218,0.21300321674607586,0.1,0.14520128656999545,Low
7787,3.1363636363636362,1.3902878956893903,0.40134154529781657,0.13636363636363635,0.24235479972293836,Low
7788,5.0,0.0,0.0,1.0,0.599999999469282,High
7789,3.111111111111111,1.3959648809042255,0.40298034976832886,0.6296296296296297,0.5389699172083742,High
7790,4.357142857142857,2.1809662438042814,0.6295907237951972,0.6785714285714286,0.6589791460780492,High
7791,2.727272727272727,1.009049958219026,0.29128763241768013,0.6363636363636364,0.49833323434446314,Medium
7792,3.0,0.0,0.0,0.0,0.0,Low
7793,3.4705882352941178,1.4627733530362594,0.42226629444755015,0.29411764705882354,0.3453771057088178,Medium
7794,4.8125,1.3275918047351754,0.38324274280826465,0.5,0.45329709672235097,Medium
7795,2.76,1.9209372712298545,0.5545268251603928,0.44,0.48581072963444294,Medium
7796,4.333333333333333,1.775250729197189,0.5124707430426008,0.6666666666666666,0.60498829668191,High
7797,3.909090909090909,2.0225995873897262,0.5838742079525923,0.9090909090909091,0.7790042279465297,Critical
7798,3.3333333333333335,1.6449566416599486,0.47485807979673733,0.2777777777777778,0.35660989826992945,Medium
7799,3.6666666666666665,1.8387366263150307,0.5307975429326756,1.0,0.8123190164545496,Critical
7800,2.5714285714285716,1.0757057484009542,0.3105295016144172,0.47619047619047616,0.40992608599746067,Medium
7801,3.6666666666666665,0.816496580927726,0.23570226032747446,0.8333333333333334,0.5942809036053305,High
7802,3.1538461538461537,1.120439474217423,0.32344301593168606,0.5,0.4293772059928774,Medium
7803,4.3,2.0027758514399734,0.5781515883107773,0.6,0.5912606348013232,High
7804,3.4444444444444446,1.4240006242195884,0.41107357174102055,0.7777777777777778,0.6310960948048514,High
7805,3.3333333333333335,2.0,0.5773502690229592,0.7777777777777778,0.6976067736587963,High
7806,4.0,0.0,0.0,0.0,0.0,Low
7807,3.5833333333333335,0.9003366373785199,0.2599047999008574,0.4166666666666667,0.35396191964725304,Medium
7808,2.5714285714285716,0.9759000729485331,0.2817180848281805,0.7142857142857143,0.5412586620239412,High
7809,3.3125,1.3022416570411706,0.37592478551281194,0.6875,0.5628699137072495,High
7810,3.4,1.1832159566199232,0.3415650254333853,0.5333333333333333,0.4566260097694547,Medium
7811,4.714285714285714,1.7043362064926935,0.4919994836620631,0.5714285714285714,0.5396569358446254,High
7812,4.352941176470588,1.8351149988007645,0.5297520691228443,1.0,0.8119008269309871,Critical
7813,2.6153846153846154,2.1809195896250406,0.6295772558937294,0.46153846153846156,0.5287539788128699,High
7814,4.190476190476191,1.7781745588959377,0.5133147799741756,0.42857142857142855,0.4624687687234599,Medium
7815,5.571428571428571,0.5345224838248489,0.1543033499175484,1.0,0.661721339381707,High
7816,2.0,0.0,0.0,0.42857142857142855,0.25714285691540656,Medium
7817,2.6,1.3416407864998738,0.3872983345089383,1.0,0.7549193331358265,Critical
7818,4.0,1.9069251784911845,0.5504818824042699,0.8333333333333334,0.7201927523246758,High
7819,5.333333333333333,0.9847319278346618,0.2842676217254196,0.8333333333333334,0.6137070481473256,High
7820,3.357142857142857,1.9057460827371866,0.5501415067788826,0.7142857142857143,0.6486280307092507,High
7821,3.4166666666666665,1.2401124093721454,0.35798961658485906,0.5833333333333334,0.49319584619769713,Medium
7822,3.6666666666666665,2.875181153713043,0.8299933062929837,1.0,0.9319973216928139,Critical
7823,3.7142857142857144,2.367360472001593,0.6833981026922196,0.5,0.5733592405697344,High
7824,1.8421052631578947,1.213953957333768,0.35043832192406843,0.3157894736842105,0.3296490126885693,Medium
7825,3.3333333333333335,1.7489492643904123,0.5048781641516555,0.6111111111111112,0.5686179318243693,High
7826,3.8,1.780850519113991,0.5140872631500696,0.8666666666666667,0.725634904618182,High
7827,2.0,0.0,0.0,0.8,0.4799999995754256,Medium
7828,3.1818181818181817,1.8340219092574561,0.5294365213518967,0.45454545454545453,0.48450188083947493,Medium
7829,3.7142857142857144,1.212806444120195,0.35010706339278647,0.6071428571428571,0.5043285391967351,High
7830,4.0,1.4999999999999998,0.4330127017672193,0.68,0.5812050801927945,High
7831,3.4285714285714284,1.5045717874984443,0.43433246313829066,0.9285714285714286,0.7308758417516917,High
7832,4.6,1.2649110640673518,0.36514837156470153,1.0,0.7460593479659687,High
7833,4.533333333333333,1.7674302033770737,0.5102131516995284,0.5333333333333333,0.5240852602162422,High
7834,2.0,0.0,0.0,0.5555555555555556,0.33333333303849,Medium
7835,3.75,1.4832396974191326,0.42817441916523435,0.5625,0.5087697672160716,High
7836,5.368421052631579,0.4955946277833521,0.14306584583852583,1.0,0.6572263377540739,High
7837,5.7272727272727275,0.6466697906828633,0.1866774888098859,0.9090909090909091,0.6201255404299801,High
7838,2.6666666666666665,1.397276262011544,0.40335891288587983,0.6666666666666666,0.5613435646578266,High
7839,3.75,0.7071067811865476,0.20412414517300598,0.0,0.08164965799698082,Low
7840,5.153846153846154,0.6887372317211947,0.19882131301017994,0.8461538461538461,0.5872208323769652,High
7841,4.055555555555555,1.6967866593417873,0.4898201171227745,0.7222222222222222,0.6292613796258426,High
7842,3.5714285714285716,1.8593393604027362,0.5367450399667483,0.6666666666666666,0.6146980154429804,High
7843,2.1,0.31622776601683794,0.09128709289117538,1.0,0.6365148365934536,High
7844,3.12,1.0132456102380443,0.2924988128286336,0.68,0.5249995246670756,High
7845,3.6,0.7367883976130072,0.21269248978743233,0.0,0.08507699583971978,Low
7846,5.25,0.5,0.1443375672557398,1.0,0.6577350263205095,High
7847,4.416666666666667,0.6685579234215214,0.19299604847242316,0.6666666666666666,0.47719841896687293,Medium
7848,4.190476190476191,1.6005951274150383,0.46205201370495497,0.5714285714285714,0.5276779478723778,High
7849,2.0,0.0,0.0,0.0,0.0,Low
7850,2.24,1.451436070471816,0.4189935028782648,0.16,0.2635974009181461,Medium
7851,3.9166666666666665,1.729862492345632,0.49936828766423863,0.3333333333333333,0.39974731471210695,Medium
7852,3.7142857142857144,1.462041770116756,0.42205510464985624,0.39285714285714285,0.4045363272164037,Medium
7853,3.909090909090909,1.8683974659876548,0.5393598898148938,1.0,0.8157439552044075,Critical
7854,2.9444444444444446,1.2113299556429322,0.349680837883008,0.7777777777777778,0.6065390012833679,High
7855,2.5555555555555554,0.5270462766947299,0.15214515481862564,0.4444444444444444,0.3275247283044115,Medium
7856,4.0,0.0,0.0,0.625,0.3749999996683013,Medium
7857,4.057142857142857,1.551903141740662,0.4479958481907733,0.6571428571428571,0.5734840530547597,High
7858,1.6,2.1908902300206643,0.6324555318511017,0.6,0.6129822121982396,High
7859,3.3181818181818183,1.6729319468230914,0.4829338547777073,0.5,0.49317354147485615,Medium
7860,5.5,0.5270462766947297,0.15214515481862556,1.0,0.6608580613429015,High
7861,2.75,1.2085223687584248,0.34887035736147015,0.6,0.4995481425027227,Medium
7862,3.6315789473684212,1.5351629054269225,0.4431633582211506,0.21052631578947367,0.3035811324936178,Medium
7863,2.5,1.3826657968874303,0.39914123490090103,0.6111111111111112,0.5263231601614785,High
7864,3.857142857142857,2.490192402417572,0.7188566267273571,0.7857142857142857,0.7589712214481814,Critical
7865,3.8636363636363638,2.0070223038468034,0.5793774335305155,0.45454545454545453,0.5044782456932527,High
7866,5.166666666666667,0.38924947208076155,0.11236664371143625,1.0,0.6449466569140998,High
7867,2.8181818181818183,1.4012980994907414,0.40451991736117043,0.2727272727272727,0.3254443302929665,Medium
7868,3.423076923076923,2.0034585480728455,0.5783486658531022,0.4230769230769231,0.4851856197582335,Medium
7869,2.0,0.0,0.0,1.0,0.599999999469282,High
7870,3.7142857142857144,1.815682598006407,0.5241424182096522,0.7142857142857143,0.6382283952907573,High
7871,3.1666666666666665,0.408248290463863,0.11785113016373723,0.16666666666666666,0.14714045193534475,Low
7872,2.5,0.5345224838248487,0.15430334991754835,0.0,0.06172133991242496,Low
7874,2.0,0.0,0.0,1.0,0.599999999469282,High
7875,3.9,1.4491376746189437,0.41833001314627627,0.3,0.3473320049512849,Medium
7876,4.7272727272727275,0.4670993664969137,0.13483997245372345,0.7272727272727273,0.49029962491144097,Medium
7877,2.0,0.0,0.0,0.75,0.44999999960196146,Medium
7878,4.8,1.5491933384829668,0.44721359537085853,0.9,0.7188854375124678,High
7879,4.526315789473684,1.1239029738980328,0.3244428421678665,0.5789473684210527,0.47714555749772863,Medium
7880,4.444444444444445,1.130388330520878,0.32631500336332125,0.8888888888888888,0.6638593340914584,High
7881,4.142857142857143,1.167320591199077,0.3369764286824134,0.5,0.43479057108838004,Medium
7882,3.0,1.7320508075688772,0.4999999998556624,0.3076923076923077,0.38461538421744573,Medium
7883,3.6842105263157894,1.335524515310053,0.38553271910050807,0.7894736842105263,0.627897297611125,High
7884,3.0,1.0954451150103321,0.31622776592555085,0.5,0.4264911059929762,Medium
7885,3.5384615384615383,2.0254787341673333,0.5847053460358963,0.5384615384615384,0.5569590609986346,High
7886,2.727272727272727,1.2720777563426766,0.36721721742128327,0.18181818181818182,0.25597779583300234,Medium
7887,3.25,1.371706582097068,0.395977582097153,0.55,0.48839103240686466,Medium
7888,2.909090909090909,1.5782614139961386,0.4556048259796132,0.8181818181818182,0.6731510207055139,High
7889,3.8,1.9888578520235065,0.574133807957098,1.0,0.8296535224489858,Critical
7890,3.125,1.5526475085202969,0.4482107283710103,1.0,0.7792842906591039,Critical
7891,2.857142857142857,1.4064216928154865,0.4059989713533733,0.6428571428571429,0.5481138737708119,High
7892,3.3448275862068964,0.9737945687202029,0.2811102781118528,0.3103448275862069,0.29865100753229945,Medium
7893,4.416666666666667,1.6396358733271998,0.47332210628257665,0.7083333333333334,0.6143288419696383,High
7894,4.625,1.6850180160122072,0.48642280242659036,0.875,0.7195691203341558,High
7895,3.3636363636363638,1.5666989036012806,0.4522670167360872,0.9090909090909091,0.726361351506492,High
7896,1.0,1.9148542155126764,0.5527707982329956,0.14285714285714285,0.30682260473609013,Medium
7897,2.0,0.0,0.0,1.0,0.599999999469282,High
7898,3.761904761904762,1.445847914020071,0.41738034106288613,0.5714285714285714,0.5098092788313556,High
7899,2.5714285714285716,0.5345224838248487,0.15430334991754835,0.0,0.06172133991242496,Low
7900,2.4285714285714284,2.10180456217566,0.6067387147029,0.7857142857142857,0.7141240566780672,High
7901,3.5833333333333335,0.5149286505444371,0.14864709745973004,0.0,0.05945883893129889,Low
7902,1.8,0.6324555320336759,0.18257418578235077,0.0,0.07302967424834338,Low
7903,5.25,1.0350983390135313,0.2988071522473402,1.0,0.7195228602624966,High
7904,4.2,0.44721359549995787,0.12909944483631275,0.2,0.17163977778270456,Low
7905,3.4166666666666665,1.2825472842090009,0.3702395097863661,0.25,0.29809580365087174,Medium
7906,2.3333333333333335,1.2110601416389966,0.34960294928912883,0.3333333333333333,0.3398411794150518,Medium
7907,3.0,0.0,0.0,0.0,0.0,Low
7908,4.454545454545454,1.439696937805757,0.4156047071768421,0.5454545454545454,0.4935146097069356,Medium
7909,2.0,0.0,0.0,0.0,0.0,Low
7910,3.6333333333333333,1.4499306364701425,0.4185589215153336,0.8333333333333334,0.6674235680157772,High
7911,2.4,0.5477225575051662,0.15811388296277545,0.6,0.4232455528107368,Medium
7912,4.0,0.8660254037844388,0.24999999992783128,0.6666666666666666,0.4999999995288675,Medium
7913,1.6,1.6733200530681511,0.48304589140020465,0.2,0.31321835628303085,Medium
7914,1.25,1.3887301496588271,0.40089186275290906,0.5,0.4603567446939643,Medium
7915,3.0625,1.0626225419530053,0.30675270523321413,0.1875,0.23520108188524325,Low
7916,3.789473684210526,2.200478416880723,0.6352234029826503,0.7368421052631579,0.6961946237351498,High
7917,2.0,0.0,0.0,0.0,0.0,Low
7918,4.214285714285714,1.7619295117556786,0.508625238805816,0.7142857142857143,0.632021523534713,High
7919,4.444444444444445,0.7264831572567788,0.20971762314142497,0.5555555555555556,0.41722038222085933,Medium
7920,2.142857142857143,0.36313651960128146,0.10482848364193045,0.42857142857142855,0.29907425033508916,Medium
7921,2.6666666666666665,2.126924898488314,0.613990331166929,0.6666666666666666,0.6455961318957225,High
7922,3.176470588235294,0.951005659660279,0.2745316867236094,0.35294117647058826,0.32157738028735183,Medium
7923,4.428571428571429,1.1338934190276815,0.3273268352594974,0.8571428571428571,0.6452164478187999,High
7924,4.888888888888889,1.0540925533894596,0.3042903096372512,0.5555555555555556,0.4550494567857289,Medium
7925,5.083333333333333,1.5050420310248864,0.43446821075153946,0.6666666666666666,0.5737872837930837,High
7926,3.269230769230769,2.1458367562830554,0.619449714259688,0.5769230769230769,0.5939337313323692,High
7927,4.1,1.5951314818673865,0.4604747950915635,1.0,0.7841899173429859,Critical
7928,2.8947368421052633,1.1002392084403616,0.31761170149132517,0.05263157894736842,0.15862362782464376,Low
7929,3.3,1.7029386365926402,0.491596039983176,0.8,0.6766384153947633,High
7930,4.2,1.3038404810405297,0.37638632624588714,0.6,0.5105545300467541,High
7931,3.3333333333333335,2.0,0.5773502690229592,0.1111111111111111,0.29760677401260827,Medium
7932,2.7,1.4944341180973264,0.43140597006029,0.2,0.29256238776533583,Medium
7933,4.285714285714286,1.2535663410560174,0.36187343212340906,0.5714285714285714,0.4876065152752038,Medium
7934,3.25,1.0552897060221726,0.30463589783453043,0.4166666666666667,0.3718543588048958,Medium
7935,2.5454545454545454,2.1148823307047775,0.6105139412921531,0.7272727272727273,0.6805692122785137,High
7936,5.0,0.0,0.0,1.0,0.599999999469282,High
7937,3.3,1.4944341180973264,0.43140597006029,0.9,0.7125623873938333,High
7938,3.4444444444444446,2.6034165586355518,0.7515416252535311,0.6666666666666666,0.7006166494816959,High
7939,3.142857142857143,1.292412345317728,0.3730873076288919,0.7857142857142857,0.6206634939311326,High
7940,3.3703703703703702,1.6675211484796173,0.4813718918380904,0.3333333333333333,0.392548756388015,Medium
7941,3.4,0.8944271909999159,0.25819888967262555,1.0,0.7032795552469784,High
7942,2.5625,1.2632629707758134,0.3646726080120792,0.5,0.44586904281044715,Medium
7943,2.6666666666666665,1.0327955589886446,0.2981423969139057,0.6666666666666666,0.5192569583062638,High
7944,4.157894736842105,1.302269723501448,0.37593288760200777,0.5789473684210527,0.49774157565316735,Medium
7945,6.0,0.0,0.0,1.0,0.599999999469282,High
7946,1.5,1.9578900207451218,0.5651941650972815,0.9,0.766077665361294,Critical
7947,6.0,0.0,0.0,1.0,0.599999999469282,High
7948,4.647058823529412,1.2217393579743305,0.35268577350120855,0.5882352941176471,0.4940154854341002,Medium
7949,4.4,1.353358395757909,0.39068091693765455,0.65,0.5462723662918676,High
7950,3.409090909090909,2.32295154837631,0.670578350691181,0.45454545454545453,0.540958612525251,High
7951,3.8823529411764706,2.546624062881496,0.7351470439024864,0.7647058823529411,0.7528823463068122,Critical
7952,2.75,0.7537783614444091,0.21759706988180746,0.5833333333333334,0.4370388275661491,Medium
7953,4.7272727272727275,2.2401298663653,0.6466697904961857,1.0,0.8586679154389567,Critical
7954,3.032258064516129,1.4255728899344742,0.41152744575775296,0.4838709677419355,0.4549335585458601,Medium
7955,2.5,0.5345224838248488,0.15430334991754838,0.875,0.5867213394480467,High
7956,3.0,1.5811388300841898,0.4564354644558769,0.38461538461538464,0.4133434161859669,Medium
7957,1.5,1.0,0.2886751345114796,0.25,0.2654700535697756,Medium
7958,3.6666666666666665,2.3944379994757297,0.6912147115780543,0.5714285714285714,0.619343026940537,High
7959,3.0,0.0,0.0,0.0,0.0,Low
7960,3.9130434782608696,1.5049326012773303,0.43443662110444414,0.6086956521739131,0.5389920392693709,High
7961,2.2,0.4472135954999579,0.12909944483631278,0.8,0.5316397774642738,High
7962,2.411764705882353,1.6718280152742901,0.4826151771893656,0.5294117647058824,0.5106931292475522,High
7963,2.9411764705882355,1.919328926841818,0.5540625361278355,0.8823529411764706,0.751036778492702,Critical
7964,2.375,0.8062257748298548,0.23273733399563015,0.625,0.46809493318420803,Medium
7965,3.0,1.0954451150103321,0.31622776592555085,0.0,0.12649110625833518,Low
7966,4.875,0.8345229603962802,0.2409060278453143,0.625,0.4713624107211915,Medium
7967,2.761904761904762,1.4458479140200706,0.417380341062886,0.6190476190476191,0.538380707377512,High
7968,3.0,0.0,0.0,0.0,0.0,Low
7969,4.857142857142857,0.9492622930986467,0.27402842014692735,0.35714285714285715,0.3238970820579885,Medium
7970,3.0,1.5491933384829668,0.44721359537085853,1.0,0.7788854374593959,Critical
7971,4.0,0.8770580193070291,0.25318484169782846,0.7142857142857143,0.5298453647818958,High
7972,2.090909090909091,2.0714509627092528,0.5979763852940274,0.6363636363636364,0.6210087353864919,High
7973,4.0,0.0,0.0,0.2857142857142857,0.1714285712769377,Low
7974,4.076923076923077,1.4400854675491155,0.41571686605276786,1.0,0.7662867457433036,Critical
7975,3.727272727272727,1.2792042981336627,0.36927447283139786,0.36363636363636365,0.3658916069907352,Medium
7976,2.5,0.5477225575051662,0.15811388296277545,0.5,0.3632455528638086,Medium
7977,4.0,1.5634719199411433,0.4513354667939308,0.4,0.4205341863455972,Medium
7978,5.294117647058823,1.1599949289950013,0.3348616921602662,0.7058823529411765,0.5574740881357098,High
7979,3.9583333333333335,1.3014763077790332,0.3757038482116162,0.75,0.6002815387536794,High
7980,3.608695652173913,1.3730897618404803,0.39637687169563607,0.5217391304347826,0.47159422652198474,Medium
7981,4.25,1.4464111667011892,0.4175429381063719,0.2,0.28701717498867346,Medium
7982,3.15,1.1821033884786185,0.34124385467554097,0.6,0.4964975414310494,Medium
7983,2.769230769230769,1.9215378456610455,0.5547001960651009,0.5384615384615384,0.5449570010209326,High
7984,3.8666666666666667,1.5976172734359606,0.46119238130698914,0.7333333333333333,0.624476951970427,High
7985,2.2,1.5491933384829668,0.44721359537085853,0.3,0.35888543783089843,Medium
7986,3.4761904761904763,1.1670067531530235,0.3368858314422541,0.3333333333333333,0.33475433228080137,Medium
7987,2.0,0.0,0.0,0.0,0.0,Low
7988,3.8333333333333335,1.6854019432007687,0.4865336326593909,0.6666666666666666,0.594613452537803,High
7989,4.0,1.5275252316519468,0.4409585517168047,0.2631578947368421,0.33427815723314813,Medium
7990,2.9473684210526314,2.2478059477960652,0.6488856843357329,0.7894736842105263,0.7332384836120376,High
7991,3.272727272727273,0.46709936649691375,0.13483997245372348,0.45454545454545453,0.3266632614198186,Medium
7992,3.608695652173913,2.0613131391682122,0.5950498477196638,0.34782608695652173,0.44671559086664525,Medium
7993,2.3333333333333335,1.4960264830861913,0.431865646237642,0.6,0.5327462580238268,High
7994,3.272727272727273,1.009049958219026,0.29128763241768013,0.0,0.116515052864011,Low
7996,4.181818181818182,1.5625487005397438,0.45106895630904814,0.5909090909090909,0.5349730365958741,High
7997,2.8823529411764706,0.8574929257125443,0.24753688567271087,0.35294117647058826,0.31077945987654354,Medium
7998,4.3,1.1595018087284057,0.33471934060097636,0.6,0.493887735803532,Medium
7999,3.75,1.2880570286640687,0.3718300360080567,0.4166666666666667,0.39873201405053227,Medium
8000,1.4285714285714286,0.9759000729485332,0.28171808482818056,0.0,0.11268723383159698,Low
8001,3.2666666666666666,1.0997835284835873,0.31748015801850915,0.4,0.36699206288278813,Medium
8002,2.230769230769231,2.047512562185564,0.5910659643028618,0.5384615384615384,0.5595033083031703,High
8003,2.1,0.31622776601683794,0.09128709289117538,0.0,0.03651483712417169,Low
8004,3.875,1.2583057392117918,0.36324157852353073,0.4375,0.40779663104870395,Medium
8005,3.65,1.6944180805158293,0.48913636731159005,0.2,0.3156545466454301,Medium
8006,2.8333333333333335,1.3291601358251257,0.3836954809966146,0.16666666666666666,0.2534781921744368,Medium
8007,3.0,1.0540925533894598,0.3042903096372513,0.5,0.42171612348188,Medium
8008,2.8823529411764706,0.9275204136012636,0.2677520801584879,0.058823529411764705,0.14239494958450136,Low
8009,3.6666666666666665,1.8470962903655976,0.5332107700769438,0.6111111111111112,0.5799509741844603,High
8010,3.7,0.8645047258706174,0.24956101802651026,0.6,0.4598244068038756,Medium
8011,4.222222222222222,2.1081851067789197,0.6085806192745026,0.5555555555555556,0.5767655805329679,High
8012,3.1666666666666665,1.1472105098991157,0.3311711482581103,0.4,0.3724684589737846,Medium
8013,2.9473684210526314,1.4327007988227578,0.4135850958148638,0.631578947368421,0.5443814062654764,High
8014,2.6666666666666665,2.3979157616563596,0.6922186550433466,0.8888888888888888,0.8102207946340073,Critical
8015,2.95,1.0848608560193687,0.3131723535376301,0.2,0.2452689411981043,Low
8016,3.923076923076923,1.9167279811820335,0.5533117077896401,0.5769230769230769,0.5674785287677504,High
8017,4.285714285714286,1.7043362064926932,0.49199948366206303,0.5714285714285714,0.5396569358446254,High
8018,2.6666666666666665,1.450574598794101,0.4187448174258226,0.3333333333333333,0.3674979266452661,Medium
8019,2.8333333333333335,0.983192080250175,0.2838231060168407,0.3333333333333333,0.3135292421294103,Medium
8020,4.7,1.5927467172350909,0.45978637284055734,0.65,0.5739145486285784,High
8021,0.0,0.0,0.0,0.0,0.0,Low
8022,2.0,0.0,0.0,1.0,0.599999999469282,High
8023,4.0,1.7638342073763937,0.5091750770703294,1.0,0.8036700301172615,Critical
8024,2.857142857142857,1.9566735620873064,0.564843003730609,0.2857142857142857,0.39736577256933303,Medium
8025,2.3333333333333335,0.5773502691896257,0.16666666661855414,0.6666666666666666,0.466666666234641,Medium
8026,3.857142857142857,1.4600918230947433,0.4214922034309864,0.5714285714285714,0.5114540237771409,High
8027,2.72,1.1,0.31754264796262754,0.4,0.3670170588604134,Medium
8028,5.0,0.0,0.0,1.0,0.599999999469282,High
8029,0.8888888888888888,1.0540925533894598,0.3042903096372513,0.7777777777777778,0.5883827900011249,High
8030,3.75,1.6025547785276542,0.4626177162534849,0.5833333333333334,0.5350470860281288,High
8031,3.7142857142857144,1.6035674514745464,0.46291004975264516,1.0,0.785164019206557,Critical
8032,2.0,0.0,0.0,0.0,0.0,Low
8033,3.8333333333333335,1.337115846843043,0.3859920969448464,0.25,0.3043968385086904,Medium
8035,2.727272727272727,1.618079669911781,0.46709936636207383,0.0,0.1868397463795642,Low
8036,1.7,1.4944341180973262,0.43140597006028997,0.0,0.1725623878714794,Low
8037,4.2,1.5491933384829668,0.44721359537085853,0.4,0.4188854377778267,Medium
8038,4.04,1.540562667772179,0.4447221353424976,0.92,0.7298888534913905,High
8039,2.5,1.90029237516523,0.5485671570119618,1.0,0.8194268620799771,Critical
